"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25"
"289" 7 0.447146649143639 0 0 1 0.537777912080112 2.999999 1.38195669980008 0.628635321662227 1 5 1 -0.101326628721985 -0.484048910926435 -0.355563423487596 0.431778209707807 0.221283743927678 0.0313938611945943 0.314180527125155 0.00821701807962416 0.731731524866814 0.628635321662227 0.722030650072523 0.0141220434849576 0.330474986467462
"290" 7 0.962498853588854 0 0 1 1 2.999999 2.12593476649172 0.581107247230666 1 5 18 0.126351554731084 -0.405356780442833 -0.403657873075406 0.334747555774151 0.190470994436456 0.0479316448830986 0.295644872945977 0.0108409278665214 0.613027284525689 0.581107247230666 0.634047801483301 0.0687139816755637 0.189872483309116
"291" 7 0.496589410163188 1 18 0.798045963655523 2.01433564480946e-15 2.999999 0.830967402814505 0.622250569029389 1 5 1 -0.170129493696577 -0.529775706433079 -0.160757330275461 0.340303056448582 0.42186736515918 0.00144047067542585 0.450898728860361 0.000859021309371322 0.727175247773123 0.622250569029389 0.713267218746829 0.0162330815030432 0.16102732042587
"292" 7 0.533677878096733 0 0 1 0.213435437822733 2.999999 1.46155530158525 0.692948303122006 1 5 2 -0.0674798450303268 -0.244375946564865 -0.397003421673735 0.371533630560164 0.296387010675743 0.0107224361914846 0.362814490557627 0.00385832932586938 0.647167846083673 0.692948303122006 0.705350496008047 0.19642584149363 0.271968793429145
"293" 7 0.954202709523114 1 8 1 1 2.999999 1.85928874425894 0.514668000954645 1 5 18 0.102273311260749 -0.248315813065133 -0.496003528002535 0.196827304457153 0.065298092473031 0.263570406867314 0.160033998388881 0.0723568936236867 0.48598936733604 0.514668000954645 0.524114934694235 0.255878008751289 0.256500881150658
"294" 7 0.898407489932804 0 0 0.804141879790865 2.20436102390852e-85 2.999999 0.913788972352964 0.630485321999128 1 5 1 -0.162215619644946 -0.275091897844775 -0.394453415784871 0.339463545396672 0.148438485513064 0.0845704192974319 0.205807619775493 0.0388661535295105 0.53966809971642 0.630485321999128 0.67367114083259 0.0771588024213493 0.132212757796353
"295" 7 0.569994543074395 1 18 0.865148947518666 0.546049821130911 2.999999 2.00266529397698 0.727086520496234 1 5 1 -0.105568678889253 -0.480150307214613 -0.275981916040122 0.17691037412353 0.364208729469589 0.00377304301852166 0.438390270367385 0.001076451414038 0.696081918615999 0.727086520496234 0.786529957934714 0.0219333396747328 0.290464411378687
"296" 9 0.587992602888264 0 0 0.796460107228493 0.373300050383384 2.999999 0.872053276292487 0.60635561094755 1 5 1 -0.219297269317616 -0.410268124235291 -0.410878054077881 0.352909337187604 0.197887933477028 0.043319578297949 0.248968715540152 0.0213005292689927 0.602141210252799 0.60635561094755 0.638245832440509 0.119305407539528 0.155545425457938
"297" 9 0.425944313500125 0 0 1 0.568812441530863 1.67866412639583 0.914805528385744 0.683674853206268 1 5 3 -0.182449479151608 -0.090137232474479 -0.426455829747716 0.457635267627853 0.210695528477685 0.0363399459357041 0.229942637096774 0.0278315816871064 0.588755851702782 0.683674853206268 0.67145081095116 0.594889089029558 0.108646237295899
"298" 7 0.474129022294115 0 0 0.898673834995859 2.49352462092765e-165 2.999999 0.972962132252427 0.672526817257981 1 5 3 -0.0964836388354436 -0.345956853197747 -0.467470858263983 0.494543576137831 0.00441394566272668 0.774779863355725 0.0552300047964459 0.305145242100515 0.646429051300281 0.672526817257981 0.709420008039024 0.081216197954798 0.223016374787389
"299" 9 0.999212386898522 2 16 0.825783556326928 2.91234555292334e-202 2.999999 0.433453218929403 0.672936144205976 2 5 1 -0.0496460129205921 -0.468778449066844 -0.352846004870047 0.175204949280334 0.373533130975017 0.00324571449273181 0.372145380718002 0.00331965000145407 0.712188530374369 0.672936144205976 0.751038914821543 0.0195425709972139 0.144694347655201
"300" 9 0.858842042556857 1 18 0.783873320042855 1.98766599150766e-125 2.999999 0.617845892014055 0.610997426731186 1 5 6 0.00897423817840813 -0.6058751341544 -0.386073786192717 0.156799389753408 0.423765852290686 0.00139357969898524 0.427202264786756 0.00131222998376912 0.655957381681973 0.610997426731186 0.650180741014003 0.0938917916944695 0.215413679904321
"301" 7 0.9015917705928 0 0 1 1 2.999999 1.56595996665651 0.670347368928527 1 5 1 -0.0447395216765877 -0.471579291504559 -0.307790706266825 0.165042329420143 0.282672570464486 0.0131193213161018 0.355950809257364 0.00430461341576338 0.624077192990349 0.670347368928527 0.696959629403699 0.11971911514237 0.235422855231955
"302" 6 0.534859488912844 0 0 1 4.30168141189255e-112 2.999999 1.08954112047173 0.613806568582364 1 11 1 -0.147467997677265 -0.365975769790025 -0.620744579703598 0.475482617044811 0.412092350601416 0.00170552647528766 0.461104011771027 0.000712136927531581 0.771209011999731 0.613806568582364 0.766991849632157 0.00174013420001898 0.197185833872595
"303" 9 0.699451004065028 1 15 0.771715008671861 6.07057136720453e-176 2.999999 0.826724705027798 0.700251568828897 1 5 3 0.0237518830829151 -0.218357492905449 -0.475848345186133 0.319966519009066 0.23301309907016 0.0266630721693817 0.28007668298636 0.0136257420492605 0.587710876508145 0.700251568828897 0.697375640546516 0.37730227003655 0.205201211470829
"304" 7 0.510551645334488 0 0 0.992057697011668 0.672602974903855 2.999999 1.29121131040491 0.759958829195197 1 5 1 -0.103326201319907 -0.24239847416475 -0.30766620999129 0.295034923870055 0.25997091462713 0.0182133232546167 0.344777524691261 0.00513375782542802 0.589723662476927 0.759958829195197 0.746761649416349 0.922077353555691 0.195993450977569
"305" 7 0.798676870741675 1 15 0.77353638307077 5.62819700792353e-127 2.999999 0.97966375631097 0.614250467455995 1 5 3 0.059043239116323 -0.449591570980928 -0.492385629537631 0.550008834566756 0.225534161111595 0.0295943809668127 0.297322702133067 0.0105747564762293 0.608401719129785 0.614250467455995 0.657051072034667 0.0829187168217509 0.173215843074471
"306" 6 0.250573445809664 0 0 1 0.112950031791923 1.95561859965551 1.42396492283512 0.739597508751981 1 5 14 -0.283475521384686 0.101078966473308 -0.414413434837711 0.258121157644379 0.177343474074403 0.0572811493822121 0.200140508487545 0.0420054465534654 0.575515106416108 0.739597508751981 0.73429035349178 0.441110679617283 0.196380347050613
"307" 9 0.760145685565709 1 16 0.786366103287387 1.42671923319521e-133 2.999999 0.648160756584228 0.655964711795946 1 5 3 0.0480369292489136 -0.470918049189202 -0.373611226269014 0.455262553261685 0.327178424427666 0.00674263071852943 0.366629634434946 0.00362905795924595 0.695001228827158 0.655964711795946 0.718823050808061 0.0342632234574389 0.229689440489063
"308" 9 0.815887727830145 2 14 0.840887877098541 5.08195934340162e-216 2.999999 0.59964569159809 0.598084822527045 1 5 1 -0.227381772077883 -0.435731803082022 -0.411862457411099 0.192647450437406 0.278058019387239 0.01403209395333 0.307069559990543 0.00914475206101617 0.705895629412178 0.598084822527045 0.695558360202905 0.0158996020412313 0.168804346906884
"309" 7 0.448555786478761 2 16 0.755610510432856 0.148158876547809 2.999999 0.972349623680991 0.535750238201149 1 11 3 0.205887240057015 -0.537061479070234 -0.640047695300747 0.424639588357459 0.257635582766592 0.0188311839628423 0.328376044969544 0.00661989467529844 0.614763024663627 0.535750238201149 0.615610759136715 0.0391630545413283 0.200744621787162
"310" 9 0.435955619512872 1 17 0.783089447865608 3.64988848179671e-120 2.999999 0.980466764177066 0.651109415323064 1 5 1 -0.203808955499131 -0.214066210261939 -0.510005202263632 0.247887473275669 0.259201933278907 0.0184146418642852 0.303364212214236 0.00966578265588103 0.669021458712885 0.651109415323064 0.73835433105667 0.0143921704783189 0.20820188724563
"311" 9 0.825841517997282 0 0 0.92390649326741 0.022967541544905 2.999999 0.779439431778249 0.672396587382882 2 5 1 -0.20283707305473 -0.072345554977109 -0.315107539213547 0.215399888636877 0.214984425177423 0.0342531187912494 0.268190856419314 0.0161863800079902 0.640890052540947 0.672396587382882 0.699432069391009 0.123988905655973 0.101392728256188
"312" 7 0.528630977447462 1 15 0.856120382482811 5.89058456121553e-43 2.999999 0.761181992661403 0.584814069889458 1 12 1 -0.119538561502873 -0.607773281027503 -0.305391762319894 0.271596513360141 0.320539730531699 0.0074619868418857 0.373947213699301 0.00322394783943158 0.700245205840595 0.584814069889458 0.73928730815328 0.00255059601338715 0.215341311111691
"313" 9 0.846645555889941 0 0 1 0.77764510427855 2.999999 1.83368745330014 0.817949630921077 2 5 1 -0.173048119494064 -0.207262728496698 -0.196597879384543 0.182655211948207 0.337612817040439 0.00574032965877125 0.419077348318091 0.00151199862453 0.690286805498116 0.817949630921077 0.82862512545766 0.163487033725612 0.245834853548072
"314" 7 0.5981196482869 0 0 0.993832318207969 0.75014227733133 2.68112203092876 1.3666239729324 0.57449062581162 1 5 1 -0.0991884127871973 -0.546525415474936 -0.301254302269696 0.170342339171418 0.211547622656897 0.0359159279406378 0.283122680283478 0.0130333171600323 0.594550681763331 0.57449062581162 0.617746968422214 0.0928368919236242 0.185979518692139
"315" 9 0.927991320565504 0 0 0.88109060036568 0.117866275214192 2.999999 1.01081334859063 0.658003065521228 1 5 1 -0.265094459226988 -0.064337782287043 -0.348489402466244 0.269405115164029 0.228940974990772 0.0282231516853253 0.285858315811543 0.012521807114515 0.671604882911678 0.658003065521228 0.696526575135564 0.0812333287178755 0.209874082888055
"316" 9 0.448317661631704 0 0 1 0.40928444718845 2.999999 1.38163740873962 0.645789921455802 1 5 3 0.0815451469693058 -0.34838442253436 -0.342370627461463 0.403762902369563 0.154644894202011 0.0777996301403221 0.256423904362977 0.0191594549186911 0.659063845057174 0.645789921455802 0.658921211875667 0.204734605696466 0.210657037540323
"317" 7 0.353649433208919 1 15 0.752197895627077 2.50865196314909e-136 2.999999 0.530489364556096 0.494964419926554 1 5 2 -0.10712921276679 -0.29717677033215 -0.606160403823643 0.29736294659477 0.215505150730903 0.0340076709187436 0.242906281433749 0.0232054875405108 0.627870153521014 0.494964419926554 0.607677886482778 0.020464658959305 0.133618878283387
"318" 7 0.512343593568541 0 0 1 1 2.999999 1.32062625713737 0.626081242993061 1 5 3 -0.15359250625387 -0.432424197483717 -0.223367472371077 0.435569510714802 0.202692279649634 0.0405629562144876 0.292100157058406 0.0114238679061918 0.656038050727672 0.626081242993061 0.657441265234296 0.115233318455818 0.251841816276046
"319" 7 0.941083667061637 0 0 0.873576234088314 6.29817797978336e-217 2.999999 1.16519970238219 0.68448092493301 1 5 2 -0.00224445660927964 -0.230824677913997 -0.329300407709008 0.149575127692026 0.381443963763817 0.00285231750286052 0.43257752015516 0.00119363463137478 0.614635294245677 0.68448092493301 0.694482001601552 0.219019497116065 0.226728440744482
"320" 6 0.459891278307267 0 0 0.90368431259942 0.0318833342031606 2.999999 0.995392967380285 0.417908307363763 1 15 1 -0.0541484844886023 -0.214980133434314 -0.544564558706344 0.259911889026335 0.116666431226995 0.129670402901512 0.204280405142325 0.0396892960898767 0.616217415096465 0.417908307363763 0.595504989104261 0.00679562565477409 0.206551621382005
"321" 9 0.740031886554442 1 16 0.799247396870869 0.0998908331625139 2.8610518750342 1.31444448416214 0.52189388098219 1 5 1 0.0150471610113393 -0.432942039784301 -0.432158394433502 0.407891397979124 0.375559778586646 0.00314045198932877 0.426621025157792 0.00132567762758784 0.6943020646863 0.52189388098219 0.683976998270502 0.00418002228422142 0.17325893845772
"322" 7 0.347443609030441 0 0 0.867130723718209 2.88448043428874e-191 2.999999 0.866083291548165 0.689556338309363 1 5 2 -0.00624461611958116 -0.212993107534572 -0.476909582848878 0.0909827309227243 0.282992296664338 0.0130581758183883 0.311614010681227 0.0085413011049118 0.657095630285626 0.689556338309363 0.711206781185823 0.136866258483918 0.229019007603536
"323" 7 0.309769095601239 0 0 0.986448447324932 2.48972234142353e-15 2.999999 0.928487014862765 0.615842688481962 2 5 1 -0.061164382846474 -0.363501801150611 -0.434696206233901 0.3100468334848 0.224776336044571 0.0299078753036393 0.304792872190807 0.00946171242065086 0.665767530414566 0.615842688481962 0.688389199058809 0.03590774607674 0.143950135549524
"324" 9 0.556057139263065 0 0 0.963913807438177 0.395645719519501 2.999999 1.21661576931948 0.684085635867623 1 5 3 0.0614249403322409 -0.395424764487014 -0.398557233764522 0.468602095735407 0.310815990688454 0.00864452303672048 0.369447884928561 0.00346780575469352 0.70695625771544 0.684085635867623 0.725459066846614 0.0649745609338706 0.25199402362989
"325" 6 0.545233293468419 0 0 0.958522701694576 4.52501534874667e-173 2.67206369362679 1.94459277013229 0.695011638399323 1 5 2 -0.0933048840070217 -0.234297946805356 -0.313235860574393 0.160986252305111 0.139931997718542 0.0948114684453536 0.246807693008616 0.0219620161976184 0.671208042473508 0.695011638399323 0.724934417136997 0.0969236376673905 0.324343146605459
"326" 7 0.415981440744746 0 0 0.824019843027122 3.448173482547e-05 2.999999 0.776856308978559 0.605453723883943 1 5 1 -0.246435188458342 -0.424721661539005 -0.386791036518122 0.229889839284055 0.136666885323003 0.0990638290646972 0.21311090258652 0.0351502528916392 0.566414837776041 0.605453723883943 0.616521485486753 0.229336341629562 0.186207265106639
"327" 7 0.245397891829041 1 11 0.91647254534271 6.83305656445811e-131 2.91139466847274 1.40266232321036 0.618045706120469 1 5 3 -0.236021643163141 -0.600858583042726 -0.384339062648656 0.454152487318801 0.340172007992207 0.00551646650197868 0.411881685560595 0.00171169973790564 0.725790803350523 0.618045706120469 0.729922099453769 0.00805579480405042 0.277582922722202
"328" 7 0.656798434357112 0 0 0.928014474019757 0.198466160584363 2.999999 1.66778453839599 0.738057324446946 1 5 1 -0.155864132925838 0.0691653081047548 -0.379504229211403 0.250557474130227 0.2095072737846 0.0369392275189218 0.281012887499347 0.0134410366894666 0.658468881247048 0.738057324446946 0.78407551238876 0.0374148847874445 0.264537535632658
"329" 7 0.425223508882847 1 10 1 7.04236582155408e-57 2.999999 1.32055714894463 0.635638789583281 1 5 1 -0.12004080147543 -0.326500341864459 -0.341298478417307 0.19838460793192 0.252925994506682 0.02013751848482 0.306423325521855 0.00923370488038788 0.700091815122205 0.635638789583281 0.695984318618435 0.042408827021589 0.203481274664725
"330" 6 0.289283936822961 0 0 0.964776757244282 1.23250175838716e-15 2.999999 1.12098127748363 0.569494810327185 1 11 1 -0.143420916571932 -0.456285021213836 -0.666167027063404 0.273394089354076 0.237669919701935 0.0249790188005283 0.326853000454307 0.00677634256536841 0.77506643278275 0.569494810327185 0.764465816898499 0.000687390067243253 0.285029635337728
"331" 9 0.839301512546952 0 0 1 0.37227639976307 2.98721051190116 1.67342999218005 0.689418505884659 1 5 3 -0.200175774755996 -0.200781651015783 -0.422574360226539 0.477467412827604 0.260770309260714 0.0180062315620839 0.360169504385307 0.00402501116003107 0.667199252518165 0.689418505884659 0.6842030060264 0.418306047423058 0.246600309712688
"332" 9 0.770877335441339 1 13 0.934461638869481 1.09239561778081e-216 2.999999 0.982776618493863 0.578571846049572 1 12 1 -0.0556338919092758 -0.52216882676908 -0.46461599429285 0.439479895207842 0.4592285946259 0.000737281358476949 0.507534951396363 0.00029065698385855 0.798142397716095 0.578571846049572 0.788576173354923 0.000304002482888798 0.19695123935171
"333" 7 0.775763228095221 1 13 0.955178011956641 0.545203850736624 2.999999 1.04910809957216 0.662553859523197 1 11 2 0.0319734295685895 -0.285903573523698 -0.622288449035013 0.14495738875047 0.131248228870783 0.10654849465677 0.206052974102771 0.0387354440145349 0.486153909483386 0.662553859523197 0.646315864915693 0.724993711483637 0.202599579518895
"334" 9 0.997547292552447 1 10 0.912275622709923 4.35370443029199e-211 2.999999 0.506292278143181 0.805178440888717 3 12 4 -0.150859261931966 -0.426689074359175 -0.334488666223943 0.151970873783479 0.220848459625545 0.0315839001967086 0.245519736395606 0.0223654053792173 0.607408992509394 0.805178440888717 0.828594776130377 0.0870817453497827 0.103041894957055
"335" 7 0.496565053669402 1 14 0.873770707296568 2.55657284029684e-73 2.999999 1.25089066705355 0.732797681412326 1 5 3 0.0744663239854837 -0.172233345405391 -0.323116591517377 0.28924992701989 0.331149990777709 0.00634349376955967 0.380299554222623 0.00290638139647381 0.711993303937858 0.732797681412326 0.757938344335495 0.101776856732958 0.260255140495212
"336" 7 0.519907041759388 0 0 0.8558471856727 0.181664334176848 2.999999 1.08257089330209 0.752697354678268 1 5 14 -0.270443632529115 -0.243773175461928 -0.145358319542768 0.184304984157336 0.26329876971323 0.0173656444684358 0.315792791337823 0.00801917740753177 0.682815813498298 0.752697354678268 0.789970128350036 0.0509917031691702 0.285595373795521
"337" 7 0.783672333087622 0 0 1 1 2.92364460490176 0.801165935765805 0.591148639900626 1 5 1 0.000994225677734431 -0.432040694612566 -0.491611167332014 0.312118408013303 0.121635376782541 0.121265164723403 0.182609323126537 0.0533361421635457 0.500027425060149 0.591148639900626 0.592661403121071 0.314520361686143 0.167859752570995
"338" 7 0.596073174445858 2 17 0.667649034755692 2.98273856595217e-216 2.999999 0.886380929829512 0.543326863116517 1 5 2 0.14960420530335 -0.581570014244758 -0.355749483763948 0.244463622185264 0.421270252294915 0.00145551380688591 0.437745195841245 0.0010889174941533 0.696306771399054 0.543326863116517 0.691999936225612 0.00508100060925631 0.110443810015914
"339" 9 0.986018647746734 1 14 0.878701787009982 5.35224778074785e-117 2.999999 0.615945677558518 0.561596202579062 1 11 21 -0.213822100293472 -0.390359102335456 -0.520568238981902 0.512361791442589 0.204309655974631 0.0396733748449878 0.236235435926923 0.0254867499012228 0.687658436838446 0.561596202579062 0.697187878043643 0.00640687779719838 0.17215346174258
"340" 7 0.354346764377477 1 18 0.718958500052849 5.92920833644868e-122 2.999999 0.487760110963045 0.570749679887927 1 5 9 0.277643970362406 -0.143655609535967 -0.134708216933835 0.2138527248895 0.291411247581248 0.0115404912081956 0.32254928262977 0.00723708194928308 0.662098754062888 0.570749679887927 0.648179630527776 0.035276714383512 0.208600356430701
"341" 9 0.915608717285965 1 8 1 0.245982687147898 2.999999 1.14493623457452 0.790142197649834 3 11 13 -0.101013227987458 -0.437072851317302 -0.485345071143891 -0.025926738251363 0.29999026331786 0.0101640437146537 0.362072258503679 0.00390445111999815 0.602462417763267 0.790142197649834 0.836927369924074 0.0275517944111826 0.121189130943756
"342" 9 0.970746050117683 0 0 1 4.02311672522613e-155 2.999999 1.18141880059348 0.499075164215834 1 11 1 0.119428885556302 -0.492153853011853 -0.626904851647745 0.405379287283581 0.23543911344259 0.0257727982993095 0.317725561043836 0.00778782162496672 0.6634475796311 0.499075164215834 0.646923937867804 0.0078086470632488 0.174800784231028
"343" 9 0.883555991514054 3 16 0.791631813228042 1.47782786735035e-204 2.999999 0.500170524218599 0.61480434669958 1 5 7 0.0117924602484606 -0.166813498951111 -0.464827852360248 0.305038295710779 0.282283848664073 0.0131940212642419 0.301756930316462 0.00990024580330884 0.639091294172849 0.61480434669958 0.640208338333288 0.143349545222795 0.177677555055775
"344" 9 0.678261591291775 2 15 0.814168312667595 0.34462726799662 2.999999 0.758982783737607 0.639601488211408 1 5 10 -0.16049260469278 0.0954313520492513 -0.361034882082175 0.203836979758988 0.264060363826415 0.0171769190103275 0.266098166999486 0.0166813471322671 0.51772075991332 0.639601488211408 0.649549566891035 0.230643907756305 0.244758624966034
"345" 9 0.417019119618783 1 11 0.819035433150097 1.03895776892744e-217 2.999999 0.837103859823101 0.642077184852342 2 11 4 -0.283360544874495 -0.489261312174429 -0.620671318819818 0.232453509574964 0.170200310742254 0.0630886522583771 0.237100534434094 0.0251793966870228 0.583370588792943 0.642077184852342 0.763986433891663 0.00514698899515829 0.0865103528082984
"346" 9 0.812836049308696 1 14 0.793700172549413 4.17136778702607e-53 2.999999 1.65357766597693 0.646974238656377 1 5 3 -0.254173776933033 -0.113031166790491 -0.455260544179537 0.420833601206084 0.250819113402308 0.020749067002142 0.342607086972788 0.00531095940998716 0.651527885203661 0.646974238656377 0.706911199872191 0.0402710272692704 0.197855812463943
"347" 7 0.502837336629497 0 0 0.787245629338715 0.272755857794124 2.999999 0.82268225259122 0.613123347376056 1 5 7 -0.104805945052011 -0.472409018777453 -0.523772801907767 0.382205635008647 0.22071587153222 0.0316420031480733 0.276023241505856 0.0144531127531458 0.565188450763511 0.613123347376056 0.637758762327973 0.147390681329166 0.168564468003984
"348" 7 0.494659152053077 1 18 0.788359185680115 4.55804610199057e-215 2.999999 1.02723927450046 0.758664002146592 1 5 6 0.0106597701503499 -0.0955939950857334 -0.179485684779058 0.0822162983454224 0.35841580257098 0.00413914782544644 0.382676260554047 0.0027951336737142 0.671914429869225 0.758664002146592 0.749201390153354 0.601162820428257 0.367591074381748
"349" 9 0.705492567223164 2 13 0.81850066739953 7.47519619703555e-114 2.999999 0.926843667004282 0.627935665052939 1 5 3 0.0664886285355916 -0.292741373799107 -0.578052367139385 0.419438914305187 0.233375109107072 0.0265284044219944 0.291846281783837 0.0114667174812564 0.656918056513276 0.627935665052939 0.684548497947022 0.0500937978564472 0.199151672559087
"350" 9 0.433201639800908 1 11 0.962305281513144 0.45113372110945 2.55660839269447 1.17822226026033 0.681280797471197 1 5 1 -0.17830050925507 -0.483743864018184 -0.424942595659004 0.190208545873577 0.22256000762034 0.0308429042011245 0.27156827685253 0.0154164270210333 0.617469435734696 0.681280797471197 0.738476329080665 0.0356899712003814 0.276727990626082
"351" 9 0.268520313412648 0 0 1 0.331408632249002 2.44316845547538 1.38917528646378 0.744528235463641 1 5 1 -0.216531370128099 -0.241167718104487 -0.378563603359812 0.175204859054412 0.19504248801309 0.0450360930906346 0.257488283797639 0.0188708068388923 0.564721172392022 0.744528235463641 0.730691620474815 0.879081960523794 0.185038538202992
"352" 7 0.689190350292035 1 16 0.745861425444308 1.1443928954788e-61 2.999999 1.08559734941258 0.759114659596818 2 11 18 -0.226724065923319 -0.169367153022106 -0.311334169689992 0.114879729364596 0.267914952304323 0.0162508415414564 0.292271705782465 0.0113949979483481 0.574300669437374 0.759114659596818 0.778886557348458 0.12462699199737 0.074195351227487
"353" 9 0.931581807835409 2 17 0.699244041829862 2.1271105018455e-211 2.999999 0.667818628920743 0.56887361544079 1 12 3 0.0478645691439258 -0.662359331566409 -0.455373566794854 0.407460536225894 0.132650090541205 0.104559113513992 0.176572203718347 0.0578822351363601 0.616072864869738 0.56887361544079 0.646700457441284 0.0352168102712002 0.159060719561142
"354" 6 0.333393287456221 0 0 1 1.33350459299573e-208 2.999999 1.12052737888862 0.6785711646641 2 5 14 -0.0284432892659737 -0.250176961946717 -0.511312912399759 0.323211705549129 0.374324573459538 0.00320422829369971 0.409789440724823 0.00177412806833011 0.805506594841576 0.6785711646641 0.803765992095923 0.00255321665164203 0.246913781980192
"355" 9 0.702418609408811 0 0 0.976688633060624 0.570982013367738 2.999999 1.48786296490479 0.745285087621783 2 5 1 0.0440601348732713 0.0017903656872799 -0.621428975974992 0.136700603434404 0.111180036667834 0.139651631993032 0.234241999400515 0.0262085308307771 0.592224026939261 0.745285087621783 0.735749098857891 0.561657392138836 0.214666306314476
"356" 7 0.347078606218193 0 0 1 0.9729629768924 2.67128751591159 1.50047361796489 0.691921969472471 1 5 3 -0.223398811366081 -0.499347133081109 -0.327561999628009 0.37122605803099 0.250963838778403 0.0207065064578891 0.329085179242225 0.00654819645804539 0.607375700312266 0.691921969472471 0.683957296573842 0.479614613295367 0.219769476419288
"357" 7 0.756371074383383 0 0 0.918955918592527 3.94896318797782e-31 2.999999 1.45261140557741 0.713441634559039 1 5 1 -0.228343291675017 -0.0747822957202528 -0.317440915078399 0.380137091565247 0.16452935172868 0.0681047902175629 0.252334183081631 0.0203075657552541 0.608783867427117 0.713441634559039 0.707914871228832 0.433970836044647 0.154300252100402
"358" 9 0.799817597671083 0 0 0.891641315264329 4.30029871311146e-163 2.999999 1.06184574999 0.604906892853216 1 5 1 -0.0622682189886514 -0.185285333138881 -0.346037212754937 0.447958042312934 0.190626197914959 0.0478304647190693 0.25369525947446 0.0199184822706724 0.674440337851473 0.604906892853216 0.657283699279609 0.0637127602865707 0.255126585625537
"359" 7 0.333691282943947 0 0 1 1 2.74104875541512 1.77876792871547 0.742188101535995 1 5 3 0.197496187334689 -0.125101683774828 -0.264041833665022 0.312096638858377 0.159806647509053 0.0725787358134324 0.244631737897712 0.0226475802646793 0.626674592138208 0.742188101535995 0.732179607407013 0.596838848718317 0.308712746850699
"360" 7 0.679416385822585 0 0 1 0.772674076064127 2.999999 1.20385189742142 0.722651328686859 1 5 6 0.245141859362496 -0.0362558497575989 -0.384031422993259 0.30819201241414 0.102901308557603 0.156252250093863 0.196946238700266 0.0438805744459212 0.456258129811407 0.722651328686859 0.709167548690089 0.734003467208647 0.182619409938823
"361" 7 0.52598683921489 1 13 0.680316716753216 1.02044638742193e-61 2.999999 0.949405054450871 0.549413602414579 1 5 3 0.0616045618655856 -0.506984383592605 -0.669577087579909 0.548217625152666 0.214407352708851 0.0345270973102658 0.274817106975899 0.0147082128196465 0.542261612889379 0.549413602414579 0.625400189149327 0.0408470301865292 0.102177735786071
"362" 9 0.850794295430274 0 0 0.918878290557648 0.147262887637458 2.36900321322472 0.795708328637785 0.624205191379839 1 5 1 -0.123750340150992 -0.469544793001463 -0.475330093321629 0.282969567047063 0.19218636385628 0.046824729865018 0.210992313332292 0.0361917210026717 0.581306288272858 0.624205191379839 0.65207993947894 0.129660816288477 0.160830914638383
"363" 7 0.541697643054573 0 0 1 1.59569738614238e-98 2.999999 1.65470353351873 0.55565498403813 1 11 6 -0.133653147446388 -0.372273590799793 -0.474793679968742 0.364941763963759 0.345123074880784 0.00510605401372821 0.455018913337463 0.000796689510984105 0.660109307223829 0.55565498403813 0.645725239962529 0.0266137165763696 0.253684084977385
"364" 9 0.422073822743888 1 15 0.750322002775373 1.43213654158966e-190 2.999999 0.759430257682896 0.580076947491599 1 5 13 -0.0906736363126908 0.0393276921569416 -0.542719629244782 0.0390826291719921 0.274400254266959 0.0147973514894324 0.282558140214131 0.0131412701149083 0.610437941147559 0.580076947491599 0.62572861772596 0.0852080349496067 0.0977081833968307
"365" 9 0.975759042875342 1 14 0.848882632127563 1.55655712536442e-181 2.999999 0.754596230631168 0.620116345872343 1 5 3 -0.300886608469644 -0.338398677333999 -0.428595224198614 0.51709029383339 0.203444163711876 0.0401470585571901 0.262690741797201 0.0175177083720475 0.690066169655279 0.620116345872343 0.678411955594614 0.0492984189192515 0.196953754853848
"366" 9 0.589609624390823 0 0 0.876387297454409 0.196972954616002 2.999999 0.736912085571916 0.547549628972166 1 12 13 -0.141396654888868 -0.686141950252134 -0.542016553778678 0.255869922704533 0.204655243968998 0.0394857332592276 0.251791751885511 0.0204646088895659 0.594136453902578 0.547549628972166 0.623714947308626 0.0409995815169339 0.172778701082926
"367" 9 0.492910279463685 1 17 0.842717815222465 1.51685923142909e-207 2.18368405918263 1.33718844522951 0.664552088637837 2 5 9 -0.0550204420897626 -0.275213171540503 -0.318193710434744 0.344654455220546 0.32388224039856 0.00709137569961493 0.37246898007216 0.0033022726619536 0.666755610345463 0.664552088637837 0.744391447415125 0.0197357814569402 0.134819343230162
"368" 7 0.553011028739749 1 10 0.875862272799699 2.5863012362216e-176 2.999999 1.06111697514911 0.638470315289063 1 5 1 -0.0235034529645843 -0.400036918843517 -0.297764145107767 0.186853429262599 0.0817244834507269 0.20902781509303 0.144206829566947 0.089519087301636 0.579027274113575 0.638470315289063 0.670276095689383 0.109622472167569 0.264950089038085
"369" 5 0.55650938219252 2 20 0.696610754379893 8.8508005291605e-169 2.999999 0.375759033554041 0.620294289942565 1 5 3 0.0693748578454625 -0.327305748150244 -0.443505005538659 0.367370237500883 0.123333959783518 0.11852171424331 0.157670668702405 0.0746959205603441 0.686425064995971 0.620294289942565 0.673848058889858 0.0574334092823898 0.200709817406857
