"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"14" 0.0774395220857082 0.0200569553247473 0.0196276682160068 0.0769631836024696 0.0234844144390053 0.239957715132498 0.0774956221220539 1.30660790456607e-05 0.464961852998465
"15" 4.47459592069574e-08 9.20697395331548e-08 1.13410999741483e-08 9.73035590110826e-07 1.37700016353149e-06 1.56802880604004e-06 3.29394441488101e-05 4.04547937286127e-09 0.999962990289013
"16" 0.011505565624669 0.00291620286117376 0.00291617191934791 0.0570310660937337 0.0257241927047269 0.0677207114468959 0.414228502237979 8.42759487279704e-05 0.417873311162746
"17" 0.0662266136063875 0.016786674966329 0.0167856376099524 0.0792493117677242 0.0167858015085708 0.396652908528901 0.0834580350730944 4.2187637211794e-06 0.324050798175319
"18" 0.0384419961884183 0.0227903279627464 0.0097433858744416 0.100345902185816 0.0229606190844232 0.191590642850916 0.532418515011013 0.000430901148266584 0.0812777096939591
"19" 0.0124600145376107 0.0043919534879195 0.00315808564093341 0.0320908425764246 0.00616714053941327 0.0446630619079699 0.115293244584011 7.2187085605653e-05 0.781703469640112
"20" 0.000629350892649025 0.000161007956450534 0.00015951356754825 0.0159818916047819 0.00102303022297291 0.000167850096292596 0.98030293800612 7.62356147839877e-07 0.00157365529703708
"21" 0.0327883337668786 0.0111629306062608 0.00831045431611284 0.102032000450462 0.00831053306875613 0.0211150822797861 0.332869617150657 3.57482732830875e-06 0.483407473533758
"22" 0.0578033912866363 0.0232953529888893 0.0146507272621834 0.144767919582566 0.0516755509078179 0.317879378310786 0.309253042588981 0.000145564269091258 0.0805290728030483
"23" 0.160632593118012 0.0407176373562069 0.0407136687360358 0.212740320915673 0.0407139468116498 0.120057055190405 0.246941747629458 6.53904059017037e-06 0.13747649120197
"24" 0.117756111309824 0.0298464768717591 0.0298463151872339 0.104599095050378 0.0369968800665527 0.399846083695172 0.131990237181419 2.97036383221737e-05 0.149089096999339
"25" 0.0153346367418209 0.00388672142508995 0.00388668178563497 0.0764699333799876 0.00449502191014442 0.0205631863234105 0.560897838831551 2.51540808385144e-06 0.314463464194277
"26" 0.00460835645228109 0.00821763214378502 0.00116801432491365 0.0424844346456832 0.0676489476338457 0.0565340661833171 0.454296080187583 0.000528185202761433 0.36451428322583
"27" 0.00825766977693376 0.0036778684062817 0.00209296031508551 0.0596629473482653 0.00324384093999241 0.00486791456231055 0.403627594146258 2.79476203533022e-05 0.514541256884519
"28" 0.00618318406705975 0.00156719346804751 0.00156717041528881 0.0470047100194615 0.00589800479190437 0.005450309157224 0.580322834896317 2.11511367074642e-05 0.351985442047989
"29" 0.00400999457822657 0.00101684149393612 0.00101636289606907 0.00985753729879681 0.0015463940688969 0.0123708206163961 0.033087783675251 1.77995203348245e-05 0.937076465852093
"30" 0.0108847904078368 0.00292291587705513 0.00275882580345273 0.0631111854716467 0.0189144046687336 0.029685623513197 0.658283746465965 9.91555832841655e-05 0.213339352208829
"31" 0.000298740554786216 0.000566584719608654 7.57174806992041e-05 0.00210940538490802 0.00189207524696256 0.00344145482376625 0.0250859456893651 9.81218124528557e-05 0.966431954287451
"32" 0.0574368849628059 0.0182033943814026 0.0145579074135299 0.08435849470811 0.130096141872071 0.574401808084323 0.104527400360265 0.000151381568283708 0.0162665866492086
"33" 0.010445438953114 0.00264760457267 0.0026474704227781 0.101480756773557 0.00559765166882051 0.0547853573861956 0.500342492657439 4.04255648744989e-06 0.322049185008938
"34" 0.00282599336875624 0.00071643008726229 0.000716269381533841 0.0108467701229922 0.000997132642742138 0.0643418279854624 0.0401441172742939 4.65833790666602e-07 0.879410993303166
"35" 0.0690466245373212 0.0175018735270082 0.0175004288206926 0.212834284974794 0.0175005616504671 0.0209244220615072 0.446958216987884 1.78590023222608e-06 0.197731801540093
"36" 0.0788722816117559 0.0200497828303432 0.0199908601438744 0.691268724935891 0.0795632932284398 0.0502669375191963 0 2.2551658161287e-06 0.0599858645646829
"37" 0.00804660198474073 0.00203956818380111 0.00203947906029762 0.0819395866342166 0.00203949222795987 0.00203949222795985 0.878949511478736 1.22300931059648e-08 0.0229062559721951
"38" 0.0108262720865564 0.0120139108669933 0.00274398509503114 0.0248874016773959 0.040396015802264 0.701847406924365 0.114823009379681 0.000233795928540743 0.0922282022391724
"39" 0.234202553465228 0.0593618269084109 0.059360891682925 0.204141893599406 0.0593609934313247 0.0729526501344629 0.245803637170372 2.92319084721102e-06 0.0648126304170234
"40" 0.00154218415028105 0.00142477326405479 0.000390878459947592 0.00318621548652948 0.00041429114425727 0.00484587938952804 0.014576869184775 6.12873583447422e-07 0.973618296047043
"41" 0.0806246970818666 0.0214313166881497 0.0204349681205587 0.140121264979555 0.0321615928804012 0.209655662478599 0.353261962198005 7.53339642165613e-05 0.142233201608647
"42" 0.01748865599321 0.0107824881177152 0.00443261897984952 0.135573485097914 0.0574542755502379 0.0145958432919595 0.352858365925524 0.000612773644494846 0.406201493399095
"43" 0.0013614787055021 0.000717807303129624 0.000345075550616855 0.0021797359460831 0.000683163873187999 0.00250436359950462 0.0078140757672036 3.12804150100476e-05 0.984363018839762
"44" 0.0637459387025935 0.0163824051941262 0.0161569203138968 0.151826116583881 0.01615704949673 0.0552820004087727 0.437357616867968 4.19124076593061e-06 0.243087761191266
"45" 0.00698486963608794 0.00304724557206587 0.00177036175496334 0.0460811219165482 0.0359237595335249 0.0352603625278633 0.38256589557505 0.000309085069562274 0.488057298414334
"46" 0.000420916287227535 0.000109106375238999 0.000106684247524679 0.00253835789742614 0.0006413089041867 0.00917384393795047 0.0276052181404273 5.33194854262193e-07 0.959404031015164
"47" 0.0139178894973442 0.00354593998587551 0.00352760472109117 0.0823875264353383 0.00352762911764084 0.00483335845843739 0.669901786001311 7.51761926762475e-07 0.218357514021035
"48" 0.00558576957557433 0.00141580605655541 0.00141575869669591 0.0536592111574392 0.0014157694960136 0.00203240382113589 0.749642678501388 1.3480145177395e-07 0.184832467893746
"49" 0.0266987933070964 0.00676712449531719 0.00676701726055049 0.0278453484984111 0.00676707777382179 0.00890595669121923 0.0283237355234709 1.59142654754217e-07 0.887924787307458
"50" 0.0259607137434145 0.0083625604593442 0.00657991823697427 0.034181225842355 0.00757069073333182 0.72418885024705 0.115026267349196 1.02362384800826e-05 0.0781195371498543
"51" 0.0156007729270399 0.00409468749758063 0.00395413302919598 0.0238221526410051 0.0108562078151804 0.0198978417712018 0.0780636238921628 0.000215124307706682 0.843495456118927
"52" 0.00395553401385949 0.00486344315623073 0.00100255245077161 0.00910992019096835 0.0216783120546778 0.0925717154807923 0.0526805561232471 0.000264350443879407 0.813873616085573
"53" 0.011235540311725 0.00284776706308568 0.00284774174555453 0.0202825374532435 0.00352639337696014 0.0202196127698712 0.0215472391338611 6.57296344198036e-07 0.917492510849355
"54" 0.143594770430795 0.0418430161321639 0.0363953521493761 0.1689132445713 0.049152740040505 0.0419993026064192 0.288961256254429 4.67935010236293e-05 0.229093524313989
"55" 0.00014732836860854 0.00010074730789211 3.73412984267203e-05 0.010944497090025 0.0073961565188162 0.00023791932824805 0.848306604209514 3.44553864492133e-05 0.132794950492021
"56" 0.0184595163941692 0.00480803250499785 0.00467868828875011 0.0624234728542027 0.0135492780400841 0.0378932752807838 0.391675840392091 3.55647706780843e-05 0.466476331474244
"57" 0.185582909989933 0.0470379988479636 0.0470377264019274 0.244981131297325 0.0470378556419719 0.0488321740693136 0.315078241372561 5.45430528602208e-06 0.0644065080737187
"58" 0.0176158774941237 0.00446590876472016 0.00446488588561488 0.129861640824696 0.012697117512576 0.00775169832220602 0.7983542244406 8.84625816000277e-06 0.024779800497303
"59" 0.00136252689985405 0.00985020081836877 0.000345340801818944 0.01303779460147 0.12879646808426 0.231124831585515 0.221492035633479 0.00127792448909368 0.39271287708614
"60" 0.000973594826532015 0.000247018148991517 0.000246764746454065 0.00496938156081293 0.000255119146188953 0.00030750109811655 0.0269899610904157 3.32317304219765e-07 0.966010327065184
"61" 0.0125906447915375 0.00339656912925058 0.00319119797303892 0.0999270797357738 0.00349273496268885 0.0054804263455122 0.816016215321206 3.02757420174679e-06 0.0559021041667903
"62" 0.0257376098804177 0.00657290764014748 0.00652338679285521 0.169278357541854 0.0195242756773996 0.0191034719749366 0.472961515117959 0.000150091023909074 0.280148384350522
"63" 0.0130033139742421 0.0148226241843862 0.00329577278779299 0.0565696947914932 0.0792351083410746 0.0273460646979469 0.275644250944712 0.00298379038345742 0.527099379894895
"64" 0.000509295869740038 0.000129086238735382 0.000129084299868943 0.00608073671089394 0.000508329888127964 0.00296753080870157 0.0927541739071023 1.0231554217482e-06 0.896920739121408
"65" 0.00665253077977868 0.00248433516442166 0.0016861269202085 0.0553401922176055 0.0288174092896049 0.035351969862441 0.712857884129085 0.000171505447555981 0.156638046189298
"66" 1.26350528742412e-05 1.35504580702262e-05 3.20242625962919e-06 0.00225451929298171 0.00221423772571485 3.83719591267935e-05 0.925769365795859 3.78743811549866e-06 0.0696903298509981
"67" 0.00153359997444036 0.000388712899068703 0.000388701387944993 0.0147161516640692 0.00120525750530685 0.00909213727997418 0.163667226473727 4.93781945382725e-07 0.809007719033524
"68" 0.00281983995989262 0.00071472570362531 0.000714706784069985 0.0210795074775986 0.002811883254213 0.0279107127180936 0.203906391154768 2.86099840550606e-05 0.740013622963684
"69" 0.00890375221452898 0.00914127811878648 0.00225671786966163 0.0332730406659239 0.0473584374236366 0.635096185534145 0.139647696139739 0.00307786905697786 0.121245022976601
"70" 0.0110887550935543 0.00281434299691694 0.00281053345726392 0.0249001989441563 0.00281055653975947 0.0647011676749416 0.110362483237547 6.82171432049988e-08 0.780511893838717
"71" 0.0301031437667725 0.00763033306531559 0.0076298827478571 0.116922517948795 0.0119945632147496 0.02668549533878 0.550514314751947 0.000247771246890853 0.248271977918892
"72" 0.000951521997264666 0.000241175599431061 0.000241170233518976 0.0217626932694255 0.000241172823240697 0.000659868051276999 0.794180767718401 6.4630378460016e-08 0.181721565677063
"73" 0.132133190355289 0.0334911782461275 0.0334902492997706 0.173202730813373 0.0345309647253084 0.150704505704477 0.31281651504078 5.51098290189012e-05 0.129575555985855
"74" 0.00068254677997158 0.000320961881636735 0.000172995924416015 0.00138657742489868 0.000284011499407247 0.0709481634164626 0.00651080672205968 7.33187528359857e-06 0.919686604475864
"75" 0.0396028889012053 0.0100465201289767 0.0100376639774923 0.107504479133728 0.0100377506271512 0.0751249776889906 0.513246875466773 1.05597776579537e-05 0.234388284298026
"76" 0.00338813074045523 0.00111800562022615 0.000858743087701898 0.055103656607555 0.0194766326913329 0.0183791916050286 0.810978121166873 0.000128984313936953 0.0905685341668907
"77" 0.00733339038332812 0.00248332351422077 0.00185870441496593 0.053311277992335 0.00498028826650017 0.0618165342417798 0.55717117094727 2.53654034825203e-05 0.311019944836118
"78" 0.096555609859718 0.0244814511767843 0.0244728414546418 0.199967902328305 0.0244729907417141 0.0663889208324159 0.405423000798026 6.62773538370126e-06 0.158230655073011
"79" 0.00603870794583581 0.00155436096013965 0.00153055614876937 0.0188698773295484 0.00153057128286042 0.00191176050102096 0.0878369310027347 1.00294100729886e-05 0.880717205419018
"80" 0.0309337413978855 0.0194845049408751 0.00784037447556728 0.109491528147984 0.0246163029827656 0.219214573726359 0.52264813273126 0.000232711568686975 0.0655381300286165
"81" 0.0285902272905409 0.00724694193038141 0.00724643228615058 0.0789710794815183 0.00732120248941486 0.010724050343484 0.140539684588856 3.52075927953277e-06 0.719356860830375
"82" 0.0010099511435793 0.000285196589214232 0.000255979127001136 0.0152814031841488 0.00111274152472087 0.00348339821055991 0.336169892162583 1.00515713732332e-05 0.64239138648682
"83" 0.0330900172696585 0.00838705015119891 0.00838691262712415 0.129516511099491 0.0169864754810137 0.0431271370666251 0.647902054419622 0.00021936554849378 0.112384476336772
"84" 0.150113477725662 0.0380790859519144 0.0380475120148804 0.187900523952001 0.0380477711851661 0.0481420970773074 0.390713561120717 0.000124130982120306 0.108831839990231
"85" 0.00907522247417538 0.0044102446420549 0.00230017568634012 0.0533409101437085 0.00850241559622777 0.264164508067218 0.576509699290754 9.45466318232193e-05 0.081602277467698
"86" 0.00390671861111666 0.00402093117958934 0.000990186417122567 0.0189673669303806 0.0104633445554091 0.0364533049149842 0.160958651764297 0.000453139191846353 0.763786356435254
"87" 0.00209568636321768 0.000766972753300958 0.000531164717808897 0.0317140898325398 0.00571517200965875 0.00669615949904902 0.0547538393967998 2.65365029098106e-05 0.897700378924715
"88" 0.000187407733912074 4.75005405451413e-05 4.74997623944494e-05 0.00110234230684875 0.000102825604629391 0.00191978859741031 0.0130128639425716 3.05220469900553e-07 0.983579466291218
"89" 0.103509689446299 0.0262360219778411 0.0262352961827186 0.198570602323648 0.0262355721762544 0.406433493483648 0 1.4202883263849e-05 0.212765121526327
"90" 0.147392397992571 0.0373583073248027 0.0373578401209476 0.124238159005327 0.0373580861506849 0.0568902602311904 0.213113101389901 4.76530457782669e-06 0.346287082479998
"91" 3.49578497232237e-05 7.81182539618025e-05 8.8602677975375e-06 0.00145719578847879 0.00483359701913507 0.000795248227564284 0.115293105232251 3.15783835978687e-05 0.877467338977491
"92" 0.0316878041691722 0.00803194061688591 0.00803156019068947 0.108629168867453 0.00803159277005341 0.0080315927700535 0.812079643997984 1.56326735183613e-07 0.0154765402909731
"93" 0.036251897595575 0.00918879784322677 0.0091883268931785 0.119758038656033 0.00919498489902778 0.102234043115137 0.577903212244046 7.39896081658708e-05 0.136206709145609
"94" 0.00311797098218601 0.00179433623087185 0.000790270378907309 0.0440720485896607 0.0142492042472293 0.0244862594726491 0.509663400509107 3.05321986715968e-05 0.401795977390717
"95" 0.00660894737257772 0.00219587102059971 0.00167508483758178 0.0379414809425549 0.00202692013581249 0.0123648830643901 0.310926483909584 1.68395316155801e-05 0.626243489185283
"96" 0.0239162002899085 0.00606312159640522 0.00606172727472102 0.0999820092117923 0.0352675544630735 0.0286581861587596 0.561046745187121 0.000223796765923989 0.238780659052295
"97" 0.179508272476715 0.0454981917236406 0.0465281331444723 0.0630070863845203 0.0695925718875065 0.470014042175883 0.0638454229447648 0.00014653001146749 0.0618597492510304
"98" 0.0325713591922207 0.0130168147135896 0.00825543500260087 0.0853944684074264 0.00856736922687488 0.156541398321385 0.5110057089897 7.50673939568152e-05 0.184572378752245
"99" 0.0874622373834665 0.0573643620618455 0.022167938625311 0.127926457767301 0.0372187184086449 0.140146835083818 0.45440443081768 0.000723227026958428 0.0725857928249756
"100" 0.0511861831497573 0.0132857131637129 0.0129735338324975 0.0903412191839519 0.0136913873203949 0.134130159485491 0.185756013359936 5.40310861846749e-05 0.498581759418074
"101" 0.0468404311948893 0.0118724314684063 0.0118720629352312 0.121365767778738 0.0120201322417258 0.167972325332249 0.21910241735682 7.06576230956581e-06 0.408947365929631
"102" 0.00256521725827859 0.000950117431413368 0.000650172342348984 0.00398644637631028 0.000671739949096029 0.00570926556434131 0.0158366752555113 2.42420202227679e-06 0.969627941620678
"103" 0.00568462945978183 0.00266247138733806 0.00144080852131902 0.0522588898861346 0.017469076016558 0.00818356540144587 0.165022720637864 0.000111949435240657 0.747165889254318
"104" 0.00439367217262046 0.0012046093646864 0.00111360355975757 0.0838855638096324 0.0113431238648975 0.0486363439919281 0.736239324493831 2.20173243073325e-05 0.113161741418339
"105" 0.0364140393484458 0.0119936808608106 0.00922940175525064 0.0813578707408037 0.00922950462575564 0.0394807035910225 0.324150929242172 4.79328693656714e-06 0.488139076548803
"106" 3.94835759521906e-05 1.68627561439962e-05 1.00073831630232e-05 0.00337164032534316 0.000252819450486745 3.80085606399375e-05 0.99622423977162 3.46944508889983e-07 4.65912321419929e-05
"107" 0.00602382261780995 0.00238877026363556 0.00152677911026562 0.0253660565428587 0.0120981293232717 0.0664119821021156 0.21321456488112 1.7095817531576e-05 0.672952799341392
"108" 0.0018037491151573 0.00216004685778514 0.000457171197887874 0.0368422907954218 0.0147345064055902 0.00886613657380945 0.830248551391168 4.15168461717386e-05 0.104846030817008
"109" 0.0913316084852645 0.0231834541422131 0.0231487257884677 0.0816150580662665 0.0231489150359392 0.221183813601279 0.174940619321134 2.5118849514023e-06 0.361445293674485
"110" 0.000409883596115557 0.000165447463927421 0.000103887620650675 0.00276353609473986 0.0011291466142742 0.00487014973644453 0.0369000936790554 5.47650993565127e-06 0.953652378684857
"111" 0.0102262960150682 0.002679524361989 0.0025919235842168 0.0800406254030829 0.0115030366211443 0.006246000683289 0.799929007511727 8.29144356806243e-05 0.0867006713838019
"112" 0.0435460328369371 0.0203929061995432 0.0110371521669848 0.0661150420074694 0.504868378433695 0.248683652751573 0.0784966693957561 0.000226511192309985 0.0266336550157313
"113" 0.0468309308617318 0.0161509867452016 0.0118696445326134 0.0592182034522566 0.0156995486157588 0.524722815236002 0.165805438007195 7.09871026308737e-05 0.15963144544661
"114" 0.00553115899380482 0.00140240460975318 0.00140191037035425 0.0373997263125404 0.00473631846788623 0.0795517864958637 0.28526122114397 1.7742435637569e-05 0.58469773117019
"115" 0.137626898135634 0.0348838377108848 0.0348827210307235 0.122533273589252 0.0348829219635995 0.259651859990767 0.264671835847024 1.19453521297997e-06 0.110865457196903
"116" 0.0103870150349836 0.00263269518076165 0.00263267011981861 0.0443077631193912 0.0026326934618769 0.00283265639979289 0.157309287378121 1.60049538281214e-07 0.777265059255716
"117" 0.203668425426612 0.0516288938400939 0.0516216436416416 0.0792404844103148 0.0516218114834202 0.369871342945097 0.0873305735928635 1.60544333548743e-05 0.105000770226602
"118" 0.00941095463053355 0.00408896028055379 0.00238527482884043 0.0171974361033099 0.0030062916914231 0.0460723624363584 0.0634485418395902 2.22507953335786e-05 0.854367927394057
"119" 0.0290836031836584 0.0216763735090533 0.00737141407220267 0.0805936016571584 0.0450635944523381 0.112286311409795 0.544141953332344 0.000621173228153427 0.159161975155297
"120" 0.00656490029517918 0.00237833801179035 0.00166392654032967 0.00692683841516141 0.00199545327473533 0.0419785443486629 0.0190998280169542 5.86766990571402e-06 0.919386303427281
"121" 0.0326050286203268 0.015841466979909 0.00826396679049179 0.18142744648433 0.21471532199316 0.155859055582915 0.252359941218424 0.00163705556635062 0.137290716764093
"122" 0.00734638102636157 0.00542769176276967 0.00186198666506947 0.0235003469801812 0.0354788095103887 0.0347297481657183 0.061537363704078 0.000447275522090486 0.829670396663343
"123" 0.0883557467009777 0.0228229465059431 0.0223944943537956 0.174336469889788 0.0226074480531104 0.0819438448076473 0.329282610140046 1.62711590376097e-05 0.258240168389654
"124" 0.0456569100850465 0.0115722113051608 0.0115721006085034 0.125874561404315 0.0115722032042471 0.031887283145079 0.452205650705528 6.230197438867e-06 0.309652849344681
"125" 0.00328018241035649 0.000831662366391948 0.000831382023683228 0.038285634555391 0.0158374641948214 0.0239180342050969 0.492866080008324 2.56639133399103e-05 0.424123896322595
"126" 0.164362261252301 0.0418551385419814 0.0416590183210492 0.206569353098365 0.0416592687235758 0.048339925861572 0.223758588659374 6.83154484134986e-06 0.23178961399694
"127" 0.0463681642526856 0.0117548772238885 0.0117523582197527 0.228063062543363 0.0117524777287933 0.0187382679190684 0.623406962755777 8.45940307798202e-06 0.0481553699535938
"128" 0.000770485480986864 0.00137624042531589 0.000195284241558592 0.00544335204388843 0.00380319120731995 0.0923423861851351 0.0593435051035156 0.000316976830011759 0.836408578482268
"129" 0.00108374677710378 0.000417009382630706 0.000274682602927123 0.0206451115405611 0.00734511603347074 0.0198224482277661 0.490942111709357 0.000102024642082047 0.459367749084102
"130" 0.0587758889726725 0.0157332135773459 0.0148972329479766 0.0909538483735588 0.014897340390207 0.0565449538949051 0.244817373356639 1.31105799289158e-05 0.503367037906766
"131" 0.00129931404307322 0.000329344206113837 0.000329321713627559 0.0222942327691829 0.000329324216303015 0.000329324216303014 0.972425059686524 2.19452595107177e-09 0.00266407695434686
"132" 0.0495866810490065 0.0351560032619733 0.0125681248145581 0.0799590939162421 0.0504783117859895 0.528241960846405 0.217199338755224 0.00048049688576598 0.0263299886848357
"133" 0.00764224412289924 0.00200897306211029 0.00193699374438504 0.068038338427411 0.00197427443513292 0.00193700365972893 0.90738615114508 9.20656704341942e-08 0.00907592933758169
"134" 0.270067491584277 0.0684659788197413 0.0684510345212499 0.151283395622633 0.0684513228261154 0.0776064338217778 0.17836353894042 2.70401127698366e-05 0.117283763751015
"135" 0.00259371948655641 0.000674765955373046 0.000657394491626996 0.0151209877610075 0.00563616807977009 0.0043668900334152 0.129766409029807 4.19178504082327e-05 0.841141747312036
"136" 0.00154397803759597 0.000410763432110712 0.000391332226994291 0.0168222760868076 0.000480918962924148 0.00127908504270968 0.0804526642032172 7.83294739275799e-07 0.898618198712901
"137" 0.000549895909534873 0.0113174920215337 0.000139374154789062 0.00132265399087489 0.0382611926049385 0.0486058531334226 0.00837579043981727 0.00554771051426369 0.885880037230826
"138" 0.000482002255951415 0.000385670891294457 0.000122166171863436 0.00615869955901712 0.00627077482958488 0.0250441217504398 0.08353974113839 3.79569660937827e-05 0.877958866437365
"139" 0.00116081363735382 0.000726433428155671 0.000294214907156681 0.120382262358236 0.144460810525375 0.00702594626935065 0 0.000168040894695619 0.725781477979676
"140" 0.000251800188162634 6.38685871640353e-05 6.38207163779987e-05 0.00849601877108803 7.01706005864612e-05 6.82007670629718e-05 0.982029102450263 4.83751441062923e-09 0.00895701308178052
"141" 0.00521914930160638 0.00132290511879618 0.00132283483400824 0.00776968394935958 0.00132284589909804 0.00403329466634866 0.00823026179057072 1.60035832741879e-06 0.970777424081885
"142" 0.00869282299784501 0.00221514682292076 0.00220325299882231 0.137484604431034 0.00801687111784538 0.0180395877926036 0.707841322788983 2.87517993226488e-06 0.115503515870013
"143" 0.00547742450061513 0.00461019169061626 0.00138828985176042 0.0409263112598862 0.0260797936884689 0.078227664891535 0.578177405861655 8.22333481697785e-05 0.265030684907293
"144" 0.0215410725530116 0.0054611794372437 0.00545973867216357 0.0589629865188066 0.005459801558111 0.00815331615743283 0.296703647803219 1.22746064226835e-06 0.59825702983937
"145" 0.00292681145798387 0.0115733435370611 0.000741817950901461 0.0149310865874337 0.0373808686783557 0.0501971242706293 0.136554037866755 0.000909771616401105 0.744785138034478
"146" 3.18488244952827e-05 8.07670422218169e-06 8.07230482584987e-06 0.00191727967798611 4.88573287437929e-05 1.11432145056409e-05 0.46681638182993 1.59056117821672e-08 0.531158324209679
"147" 0.00213461861327861 0.000556830642503729 0.000541033522715805 0.0297329118492535 0.00179017164491178 0.00586481784205904 0.0937350874720682 4.19882087537882e-07 0.865644108531122
"148" 0.0478117566516002 0.0384751288919345 0.0121182703984999 0.0668656845593209 0.0580200836355719 0.520929706173777 0.219912980178011 0.00131939513788528 0.0345469943733989
"149" 0.295853709291821 0.0749871367901808 0.0749868639010582 0.101167000356385 0.0749870991330409 0.115562660140184 0.118775629113254 0.000315640868025691 0.143364260406051
"150" 0.00307277030506052 0.00559091696412308 0.000778813218546411 0.00633820600056631 0.00680667125236893 0.0321451153961173 0.0277130898157759 7.53050468447792e-05 0.917479112000597
"151" 0.00203844751287778 0.000563830115358913 0.000516658612756301 0.0351112147479668 0.0102578695099543 0.00400235957989058 0.695938548869894 9.90576723082825e-05 0.251472013378993
"152" 0.0610568089319978 0.0177900092099165 0.0154753259951926 0.0793355029413018 0.0154754625016846 0.383086819976218 0.173445269214339 7.08874958097058e-05 0.25426391373354
"153" 0.0131811989851623 0.00334096115884476 0.00334087116545301 0.0502268554199544 0.00584507322988391 0.0599489219054503 0.0916253709873333 4.50619021452886e-06 0.772486240957703
"154" 0.0350888702498281 0.0996386574744108 0.0088935418186661 0.100027727962946 0.180271270586912 0.267194516929922 0.204091247584133 0.029965876004415 0.0748282913887669
"155" 0.0930433852582814 0.0237832438175013 0.0235825818998079 0.156576584768761 0.0360683803360878 0.0689258910238753 0.537301702170292 5.59429559248491e-05 0.0606622877694688
"156" 0.00300853698272371 0.00169882230596131 0.000762534120792993 0.0448808596898855 0.011772379697935 0.00517671613346043 0.893688601761083 9.79772726312863e-05 0.0389135720355267
"157" 0.042136605384807 0.0107066561848349 0.010679876101802 0.0654449462716153 0.0106799465610321 0.0548179055757496 0.133307702863805 4.68973073394188e-07 0.672225892083281
"158" 0.0199312014001214 0.00505286944511336 0.00505169372727443 0.068195128589446 0.00536726536882616 0.0130178576564483 0.108805303203571 1.01776704166058e-06 0.774577662842158
"159" 0.000398214209762987 0.000152773114175246 0.000100930162424786 0.00110998648968891 0.000157718803439914 0.00464337921389523 0.00671900008268539 1.01447116045759e-06 0.986716983452767
"160" 0.00245472064546861 0.0039592526280972 0.000622165573601102 0.025690027286841 0.00522495383259801 0.0595465499271998 0.245622679578467 2.40908012046013e-05 0.656855559726522
"161" 0.00166885437217662 0.000733339699646977 0.00042298231429481 0.0117163644309885 0.00294842203150193 0.0123261217631194 0.095512188396101 3.36024310167609e-05 0.874638124561154
"162" 9.59374083060147e-05 0.000130009695272747 2.43158753894889e-05 0.00105482066088331 0.00210608534343676 0.00250689394655799 0 1.81336722354193e-05 0.994063803397918
"163" 0.013866209966746 0.00401181315670659 0.00351448835125591 0.0376221428251686 0.00691938553142607 0.10124096453854 0.0871062200555755 1.51060034855961e-05 0.745703669571096
"164" 0.023175251609034 0.0058740035430168 0.00587395158146107 0.0946841654832217 0.0110951546899594 0.0353916976525728 0.774524600082845 2.28473719358895e-05 0.0493583279859535
"165" 0.0520841420376195 0.0132014010229179 0.0132011488609263 0.12676905222556 0.0132012498054612 0.0762480643292115 0.597514489160317 1.83798768354482e-06 0.107778614570303
